purchase_id,user_id,amount,purchase_date
931,964,21.63,2025-06-24
932,966,29.47,2025-09-22
933,966,49.55,2025-06-22
934,966,21.17,2025-11-29
935,966,47.91,2025-11-08
936,967,9.66,2025-11-13
937,967,60.89,2025-08-17
938,967,83.86,2025-10-01
939,967,19.69,2026-02-11
940,967,95.87,2026-02-27
941,969,38.36,2025-05-18
942,969,62.61,2025-08-17
943,969,101.66,2025-09-01
944,969,26.2,2025-11-16
945,969,58.03,2025-10-11
946,970,6.83,2025-08-28
947,970,20.48,2026-04-01
948,971,11.4,2025-10-16
949,971,23.51,2026-03-25
950,971,47.87,2025-08-05
951,971,8.15,2025-11-16
952,971,17.07,2025-10-12
953,974,54.42,2026-05-15
954,974,71.8,2025-12-04
955,975,53.75,2025-10-15
956,975,57.98,2025-07-07
957,975,36.27,2025-09-03
958,979,42.39,2025-09-15
959,979,98.71,2026-01-29
960,979,33.31,2025-06-04
961,979,104.93,2026-04-06
962,985,132.64,2026-03-07
963,985,108.6,2025-08-17
964,985,16.18,2026-03-05
965,992,100.19,2026-04-09
966,993,10.6,2026-03-11
967,993,16.39,2025-12-12
968,993,55.81,2025-12-20
969,993,109.55,2025-06-21
970,996,5.77,2025-08-08
971,996,39.91,2025-08-03
972,997,78.95,2026-02-02
973,997,69.19,2025-10-16
974,998,51.06,2025-12-09
975,998,59.17,2025-11-04
976,998,87.75,2025-05-23
977,998,59.57,2026-03-18
978,998,120.83,2025-06-08
979,1001,79.7,2025-08-02
980,1004,46.24,2026-03-01
981,1004,55.95,2025-06-13
982,1004,84.98,2025-05-15
983,1007,62.78,2026-02-06
984,1007,65.81,2025-12-30
985,1009,30.63,2025-12-07
986,1009,43.4,2025-10-06
987,1013,76.6,2026-04-10
988,1013,106.3,2025-08-15
989,1017,10.19,2026-04-18
990,1017,48.77,2026-05-01
991,1017,50.29,2025-08-01
992,1017,32.81,2025-09-30
993,1017,16.86,2026-05-03
994,1020,64.58,2026-03-18
995,1020,95.57,2025-10-26
996,1020,105.97,2025-11-29
997,1020,76.47,2025-08-12
998,1020,20.51,2025-10-30
999,1022,17.14,2025-05-28
1000,1022,91.38,2026-04-30
1001,1025,51.53,2025-10-12
1002,1034,113.73,2025-05-18
1003,1034,55.24,2025-09-30
1004,1034,38.76,2026-01-05
1005,1034,118.82,2026-03-08
1006,1034,117.61,2025-08-18
1007,1041,40.67,2025-08-01
1008,1041,12.6,2025-12-30
1009,1044,95.93,2025-05-30
1010,1044,30.59,2026-03-22
1011,1044,109.44,2026-05-15
1012,1044,33.49,2025-10-25
1013,1047,101.23,2025-08-16
1014,1047,102.29,2026-04-10
1015,1047,81.52,2026-01-26
1016,1047,108.06,2026-01-15
1017,1047,120.68,2025-11-15
1018,1051,69.79,2025-09-10
1019,1051,109.91,2025-12-09
1020,1051,98.51,2025-10-05
1021,1051,55.78,2025-06-06
1022,1051,73.7,2026-01-26
1023,1056,104.34,2025-09-27
1024,1058,13.91,2025-08-12
1025,1058,50.0,2025-10-12
1026,1058,23.11,2026-01-07
1027,1058,30.19,2025-12-08
1028,1058,6.29,2025-05-30
1029,1060,112.21,2025-05-17
1030,1060,50.0,2026-02-13
1031,1060,47.41,2025-09-12
1032,1060,65.7,2025-07-16
1033,1062,36.23,2025-08-03
1034,1062,7.25,2025-06-09
1035,1063,21.01,2025-12-17
1036,1063,35.1,2025-12-03
1037,1065,111.74,2025-09-08
1038,1065,18.27,2025-12-31
1039,1065,101.68,2025-12-23
1040,1078,28.9,2025-12-08
1041,1078,53.87,2025-12-25
1042,1078,99.33,2025-07-17
1043,1078,83.98,2025-10-31
1044,1078,97.76,2025-05-30
1045,1084,51.39,2025-09-27
1046,1084,20.19,2025-08-04
1047,1084,57.9,2025-08-31
1048,1084,31.36,2025-06-06
1049,1084,21.52,2025-06-10
1050,1087,25.02,2026-03-21
1051,1089,25.4,2025-10-14
1052,1089,18.51,2025-06-11
1053,1089,89.52,2025-11-01
1054,1090,47.15,2025-12-04
1055,1090,23.9,2025-09-10
1056,1090,129.63,2025-06-22
1057,1090,74.97,2026-03-23
1058,1090,118.99,2025-12-11
1059,1091,72.52,2026-01-28
1060,1091,20.1,2025-08-16
1061,1091,50.73,2026-04-02
1062,1091,10.94,2025-10-19
1063,1094,22.01,2026-02-13
1064,1094,58.24,2025-10-13
1065,1094,19.38,2025-06-06
1066,1094,71.15,2026-04-05
1067,1095,22.54,2026-05-03
1068,1095,52.57,2025-10-01
1069,1095,29.88,2025-06-13
1070,1095,58.7,2025-10-24
1071,1097,32.56,2026-03-07
1072,1097,38.52,2026-05-11
1073,1099,123.84,2026-05-15
1074,1099,96.06,2025-07-24
1075,1099,92.67,2026-04-16
1076,1099,52.42,2025-06-26
1077,1099,53.0,2026-05-13
1078,1100,43.3,2026-04-11
1079,1100,23.18,2025-07-29
1080,1100,41.87,2025-05-25
1081,1100,21.15,2025-07-08
1082,1103,14.14,2026-02-06
1083,1103,5.15,2026-05-02
1084,1103,42.86,2025-12-27
1085,1103,41.86,2025-12-08
1086,1105,109.15,2025-10-02
1087,1105,88.53,2026-01-07
1088,1106,116.06,2025-12-30
1089,1106,75.31,2026-01-07
1090,1108,95.81,2025-07-15
1091,1108,86.94,2025-07-16
1092,1111,62.74,2025-08-15
1093,1111,75.91,2026-03-07
1094,1111,109.82,2026-05-11
1095,1114,4.3,2026-05-08
1096,1114,30.3,2025-10-07
1097,1115,33.09,2026-02-03
1098,1115,46.58,2025-11-04
1099,1115,24.32,2025-11-30
1100,1115,55.45,2025-09-14
1101,1115,22.06,2026-02-25
1102,1117,11.26,2026-01-10
1103,1117,31.27,2026-02-04
1104,1121,94.36,2025-08-29
1105,1121,25.14,2026-01-18
1106,1121,9.71,2025-07-08
1107,1124,108.38,2026-05-14
1108,1124,8.1,2026-03-06
1109,1125,128.77,2025-12-30
1110,1125,105.21,2026-01-17
1111,1125,20.31,2026-02-26
1112,1125,104.06,2026-02-24
1113,1125,92.76,2026-03-29
1114,1127,47.88,2025-10-15
1115,1127,26.6,2026-05-10
1116,1127,9.4,2026-03-09
1117,1127,82.08,2025-06-09
1118,1127,42.05,2026-05-01
1119,1128,70.31,2025-06-22
1120,1130,7.76,2026-04-12
1121,1130,36.67,2025-06-10
1122,1130,6.87,2025-08-23
1123,1133,128.09,2025-11-03
1124,1133,94.48,2026-03-09
1125,1134,36.22,2025-07-05
1126,1134,141.39,2026-05-03
1127,1134,136.44,2026-01-31
1128,1134,70.99,2025-11-18
1129,1135,48.44,2025-06-27
1130,1137,60.2,2026-02-26
1131,1138,123.28,2026-03-22
1132,1138,7.12,2025-10-09
1133,1138,47.84,2025-06-14
1134,1138,82.24,2025-08-01
1135,1138,69.5,2026-04-01
1136,1140,44.3,2026-04-13
1137,1141,115.36,2026-02-23
1138,1141,8.73,2026-03-11
1139,1141,58.65,2025-09-01
1140,1142,121.04,2025-08-15
1141,1142,22.52,2025-09-12
1142,1147,31.31,2025-12-02
1143,1147,65.16,2025-10-29
1144,1149,43.43,2025-09-26
1145,1149,81.11,2025-12-06
1146,1149,67.57,2025-06-28
1147,1149,7.05,2026-05-11
1148,1150,31.33,2026-03-28
1149,1152,144.39,2026-03-22
1150,1152,114.74,2025-06-25
1151,1152,20.88,2026-04-20
1152,1152,27.9,2025-10-09
1153,1153,40.84,2025-06-07
1154,1153,11.03,2025-12-10
1155,1153,56.51,2025-11-08
1156,1153,37.37,2026-05-02
1157,1155,13.21,2025-09-19
1158,1155,19.89,2026-04-16
1159,1158,6.25,2025-12-12
1160,1159,147.75,2026-02-11
1161,1159,14.21,2025-07-27
1162,1159,97.87,2025-06-02
1163,1159,16.76,2026-02-22
1164,1159,155.87,2025-11-20
1165,1160,62.28,2026-05-03
1166,1160,133.22,2026-02-14
1167,1167,23.71,2026-02-08
1168,1168,52.22,2026-04-25
1169,1168,95.66,2026-04-20
1170,1168,117.35,2025-06-07
1171,1168,62.19,2025-10-05
1172,1171,27.22,2026-01-13
1173,1171,7.47,2026-02-15
1174,1179,71.35,2025-09-29
1175,1179,48.64,2026-05-01
1176,1179,8.71,2025-12-24
1177,1179,53.22,2025-09-14
1178,1181,37.46,2025-11-30
1179,1182,26.65,2025-09-03
1180,1185,108.25,2025-07-03
1181,1185,118.08,2025-06-25
1182,1185,98.13,2025-09-30
1183,1192,12.51,2025-10-20
1184,1196,4.63,2026-01-06
1185,1196,15.12,2025-10-17
1186,1196,43.07,2026-04-26
1187,1196,18.08,2025-12-04
1188,1198,104.61,2026-02-03
1189,1198,159.02,2025-08-02
1190,1198,118.28,2025-11-22
1191,1203,142.99,2026-02-24
1192,1204,18.99,2025-05-24
1193,1204,84.25,2025-05-21
1194,1204,43.68,2025-05-25
1195,1204,82.6,2025-12-18
1196,1207,31.79,2026-03-06
1197,1211,75.46,2026-03-25
1198,1211,81.92,2026-02-12
1199,1211,79.8,2026-05-06
1200,1219,21.55,2025-07-05
1201,1219,103.11,2025-09-08
1202,1220,118.01,2026-04-09
1203,1220,57.85,2026-03-07
1204,1225,126.43,2025-12-03
1205,1230,75.53,2025-10-17
1206,1233,95.94,2026-01-22
1207,1233,86.52,2026-02-25
1208,1233,13.45,2025-11-10
1209,1235,42.41,2025-08-11
1210,1235,44.21,2025-05-30
1211,1235,81.04,2025-10-23
1212,1237,35.0,2026-02-27
1213,1237,53.27,2025-09-30
1214,1238,49.04,2025-07-06
1215,1238,23.03,2026-03-01
1216,1238,30.28,2026-05-02
1217,1240,51.96,2025-10-20
1218,1240,52.48,2025-12-23
1219,1240,48.1,2025-10-04
1220,1241,123.05,2025-06-28
1221,1241,30.41,2026-03-31
1222,1241,58.27,2026-01-15
1223,1242,111.1,2026-01-22
1224,1242,45.48,2025-12-12
1225,1242,63.31,2026-03-02
1226,1242,20.12,2025-07-06
1227,1242,70.35,2025-10-21
1228,1243,25.89,2025-09-02
1229,1243,16.26,2025-11-19
1230,1243,26.41,2025-10-20
1231,1243,31.9,2025-10-10
1232,1248,45.77,2025-09-26
1233,1251,48.47,2026-05-09
1234,1251,121.7,2026-05-07
1235,1252,65.51,2026-02-21
1236,1252,23.32,2026-04-12
1237,1252,137.67,2026-04-14
1238,1254,7.47,2025-12-13
1239,1256,70.36,2026-02-18
1240,1256,137.05,2026-04-15
1241,1257,153.49,2025-08-26
1242,1257,154.01,2025-08-18
1243,1260,46.57,2025-11-22
1244,1261,154.6,2025-12-01
1245,1261,53.91,2025-06-26
1246,1262,70.06,2025-07-14
1247,1262,43.07,2025-12-29
1248,1262,134.22,2026-03-30
1249,1262,74.06,2025-10-18
1250,1263,27.98,2025-12-08
1251,1264,88.46,2026-03-24
1252,1264,74.06,2025-11-21
1253,1264,104.92,2025-09-12
1254,1264,35.99,2025-10-31
1255,1267,54.67,2025-06-30
1256,1267,17.46,2026-03-29
1257,1267,49.72,2025-07-31
1258,1272,82.42,2025-08-27
1259,1272,90.67,2025-07-10
1260,1272,6.34,2025-09-23
1261,1272,34.03,2025-06-18
1262,1272,72.62,2025-05-19
1263,1274,109.86,2025-06-26
1264,1274,47.22,2026-04-07
1265,1274,90.73,2025-09-21
1266,1274,24.12,2025-11-26
1267,1275,14.37,2025-09-19
1268,1275,37.49,2025-08-08
1269,1276,72.9,2026-02-18
1270,1276,56.6,2026-01-28
1271,1276,86.73,2025-08-24
1272,1277,103.04,2025-10-25
1273,1277,40.33,2025-10-16
1274,1277,32.64,2025-10-30
1275,1277,66.95,2025-10-31
1276,1277,59.78,2025-12-12
1277,1278,45.09,2025-06-20
1278,1282,53.36,2025-10-30
1279,1282,109.63,2026-01-04
1280,1282,64.57,2025-08-26
1281,1283,109.92,2025-07-10
1282,1283,35.99,2026-02-14
1283,1283,101.99,2025-12-19
1284,1284,120.75,2025-12-15
1285,1284,11.82,2025-08-19
1286,1287,95.01,2025-06-11
1287,1287,15.23,2026-05-13
1288,1287,54.64,2026-01-08
1289,1287,72.61,2026-02-05
1290,1287,130.72,2026-02-13
1291,1288,56.82,2025-12-29
1292,1288,35.76,2025-11-16
1293,1288,45.66,2025-09-28
1294,1293,116.75,2026-02-15
1295,1293,104.69,2025-11-20
1296,1293,102.74,2026-02-06
1297,1298,32.68,2025-09-07
1298,1298,22.11,2026-03-26
1299,1298,3.15,2025-12-15
1300,1300,8.71,2026-01-13
1301,1300,55.71,2025-11-14
1302,1303,105.2,2025-10-13
1303,1307,128.15,2026-01-04
1304,1308,111.4,2025-10-14
1305,1308,39.37,2026-02-20
1306,1308,140.59,2025-05-23
1307,1308,53.6,2025-09-24
1308,1308,52.61,2025-07-29
1309,1309,90.96,2025-10-14
1310,1309,94.48,2026-02-26
1311,1309,8.93,2025-10-19
1312,1311,48.1,2025-10-13
1313,1311,61.07,2025-10-06
1314,1313,50.73,2025-08-20
1315,1313,35.9,2025-08-06
1316,1313,62.18,2026-04-23
1317,1313,102.17,2025-07-26
1318,1318,51.34,2026-05-13
1319,1318,70.32,2026-01-09
1320,1318,48.54,2026-02-15
1321,1318,80.96,2025-08-16
1322,1321,86.42,2025-08-02
1323,1321,107.56,2025-07-06
1324,1326,31.25,2025-09-27
1325,1326,112.33,2026-04-30
1326,1326,26.77,2025-05-30
1327,1326,79.44,2025-10-16
1328,1328,21.08,2025-06-16
1329,1328,128.66,2025-11-03
1330,1328,130.31,2025-08-04
1331,1328,66.28,2025-09-05
1332,1332,30.59,2025-07-17
1333,1333,63.49,2025-06-15
1334,1333,99.58,2025-10-22
1335,1333,58.24,2025-05-20
1336,1335,95.25,2026-03-30
1337,1335,16.7,2025-05-30
1338,1335,30.38,2026-04-14
1339,1335,46.21,2025-12-29
1340,1335,16.49,2026-01-02
1341,1336,40.24,2025-11-28
1342,1336,47.35,2025-06-05
1343,1336,80.15,2026-04-26
1344,1338,106.41,2025-09-21
1345,1338,63.82,2026-04-15
1346,1340,8.7,2026-01-06
1347,1340,28.31,2025-05-26
1348,1340,101.79,2026-04-01
1349,1342,39.06,2025-07-27
1350,1342,30.11,2025-05-21
1351,1342,36.57,2025-10-04
1352,1342,9.7,2025-06-21
1353,1361,66.13,2026-02-08
1354,1361,65.53,2026-03-11
1355,1361,37.58,2025-09-13
1356,1361,105.02,2025-09-21
1357,1362,12.06,2025-07-23
1358,1363,30.91,2026-04-14
1359,1363,5.82,2025-10-20
1360,1363,21.84,2025-10-15
1361,1363,25.33,2026-02-07
1362,1366,94.51,2026-03-25
1363,1366,57.62,2026-04-08
1364,1366,70.85,2025-09-05
1365,1366,116.24,2026-03-01
1366,1368,99.62,2026-03-28
1367,1368,82.81,2025-08-26
1368,1368,63.8,2025-06-24
1369,1369,106.97,2026-01-28
1370,1371,17.9,2025-05-15
1371,1371,113.38,2025-10-22
1372,1373,17.57,2025-09-18
1373,1373,13.9,2026-02-27
1374,1373,42.45,2025-08-07
1375,1373,10.83,2025-10-15
1376,1383,90.42,2025-08-12
1377,1383,30.12,2025-07-27
1378,1383,48.98,2025-12-29
1379,1384,95.94,2026-01-13
1380,1384,84.7,2025-06-19
1381,1384,74.49,2026-02-09
1382,1396,89.92,2025-08-15
1383,1396,66.56,2025-07-01
1384,1396,66.03,2026-03-10
1385,1399,151.14,2026-03-04
1386,1399,79.69,2026-04-02
1387,1403,43.43,2025-07-23
1388,1403,70.23,2025-07-06
1389,1403,27.94,2026-03-25
1390,1403,108.94,2025-12-21
1391,1403,16.11,2025-12-25
1392,1406,73.38,2026-02-22
1393,1406,104.13,2025-06-18
1394,1406,9.84,2026-02-03
1395,1408,33.39,2025-05-25
1396,1408,81.85,2025-07-13
1397,1412,31.31,2025-12-05
1398,1412,107.34,2025-12-11
1399,1412,91.69,2025-09-06
1400,1412,47.32,2026-01-01
1401,1414,33.38,2025-07-29
1402,1414,84.33,2025-05-28
1403,1414,70.18,2025-10-30
1404,1414,6.88,2025-10-08
1405,1419,67.82,2025-10-09
1406,1419,61.21,2025-08-21
1407,1419,116.0,2025-12-02
1408,1420,22.04,2026-01-31
1409,1421,74.53,2026-04-13
1410,1421,65.9,2025-09-17
1411,1421,77.99,2025-06-03
1412,1424,125.25,2026-04-26
1413,1429,8.84,2025-11-01
1414,1429,123.33,2026-03-26
1415,1429,40.2,2025-12-29
1416,1436,147.09,2026-05-10
1417,1437,129.79,2025-12-19
1418,1437,73.37,2025-07-10
1419,1438,120.71,2026-01-30
1420,1438,78.56,2026-04-04
1421,1439,44.64,2026-02-09
1422,1442,85.4,2026-05-13
1423,1442,41.61,2025-10-27
1424,1442,110.77,2026-03-06
1425,1442,70.59,2025-08-31
1426,1442,90.5,2026-03-06
1427,1443,101.47,2025-07-20
1428,1443,34.02,2026-01-18
1429,1444,96.54,2025-07-21
1430,1444,86.68,2025-10-06
1431,1444,55.77,2025-12-07
1432,1444,27.83,2025-08-24
1433,1444,22.38,2025-12-25
1434,1446,129.57,2025-09-27
1435,1446,112.17,2025-11-14
1436,1446,123.28,2025-07-11
1437,1446,90.09,2025-10-23
1438,1453,33.54,2026-04-12
1439,1453,27.92,2026-04-16
1440,1453,25.14,2026-01-27
1441,1460,25.47,2025-12-20
1442,1460,132.24,2026-03-11
1443,1467,62.19,2025-05-24
1444,1469,56.7,2025-10-30
1445,1469,15.93,2025-05-16
1446,1473,143.38,2026-01-19
1447,1473,9.73,2025-06-01
1448,1473,108.57,2026-03-20
1449,1473,89.41,2025-08-31
1450,1473,87.9,2025-12-31
1451,1474,83.6,2026-02-04
1452,1474,105.3,2025-09-30
1453,1474,24.37,2025-12-01
1454,1474,128.12,2026-02-02
1455,1476,120.49,2025-07-03
1456,1476,17.73,2025-08-28
1457,1476,42.7,2025-10-06
1458,1476,8.75,2025-07-01
1459,1477,48.48,2025-08-28
1460,1477,59.51,2025-09-27
1461,1485,67.34,2026-02-14
1462,1485,16.88,2025-10-09
1463,1486,37.37,2025-07-12
1464,1486,112.08,2026-03-04
1465,1486,21.79,2025-07-22
1466,1486,39.65,2026-01-24
1467,1487,100.41,2026-03-27
1468,1487,103.83,2026-03-02
1469,1490,76.8,2026-04-09
1470,1490,110.67,2025-11-10
1471,1490,38.75,2025-07-13
1472,1490,156.96,2026-04-29
1473,1495,7.99,2025-12-29
1474,1495,42.48,2025-09-21
1475,1497,106.3,2025-09-25
1476,1497,110.68,2025-05-19
1477,1497,103.18,2026-03-17
1478,1500,8.09,2025-09-13
1479,1500,102.77,2026-01-16
1480,1500,32.06,2025-12-02
1481,1500,96.23,2026-01-19
1482,1500,66.04,2026-03-09
1483,1502,128.9,2025-10-01
1484,1502,117.35,2025-09-29
1485,1502,25.08,2026-05-09
1486,1504,29.41,2026-02-06
1487,1504,31.5,2026-04-05
1488,1504,37.27,2025-12-12
1489,1504,99.72,2025-12-27
1490,1504,88.11,2025-06-18
1491,1505,97.0,2026-05-01
1492,1508,22.05,2026-03-21
1493,1508,19.22,2026-02-26
1494,1508,79.41,2026-04-13
1495,1508,74.58,2025-07-05
1496,1509,102.52,2026-03-20
1497,1509,92.76,2026-04-22
1498,1509,17.77,2026-01-27
1499,1509,31.37,2026-01-29
1500,1512,41.16,2025-11-07
1501,1512,20.67,2025-08-04
1502,1515,57.09,2025-06-08
1503,1522,65.9,2026-01-08
1504,1522,91.5,2025-12-24
1505,1522,107.62,2025-07-03
1506,1522,64.71,2025-06-05
1507,1522,12.1,2025-09-29
1508,1523,120.08,2025-11-14
1509,1523,101.61,2025-08-29
1510,1528,39.58,2026-02-10
1511,1528,73.51,2025-09-19
1512,1528,7.69,2026-03-11
1513,1528,38.41,2025-06-11
1514,1528,69.16,2025-11-22
1515,1532,81.12,2026-02-12
1516,1532,50.16,2025-08-23
1517,1532,79.69,2026-05-07
1518,1532,80.51,2025-09-25
1519,1535,65.86,2025-06-28
1520,1535,7.12,2025-05-31
1521,1535,64.88,2026-03-11
1522,1535,87.05,2025-11-14
1523,1540,82.76,2026-02-13
1524,1540,52.85,2025-10-27
1525,1540,13.06,2025-08-28
1526,1541,48.17,2025-11-22
1527,1541,20.39,2026-02-24
1528,1541,33.49,2026-02-01
1529,1542,28.27,2025-11-23
1530,1542,49.56,2026-02-25
1531,1542,47.04,2026-04-03
1532,1542,11.22,2025-11-23
1533,1542,33.71,2025-12-05
1534,1543,61.4,2025-09-26
1535,1543,78.32,2026-01-02
1536,1543,84.41,2026-05-03
1537,1543,64.82,2025-11-13
1538,1543,83.84,2025-10-17
1539,1545,45.82,2026-01-24
1540,1545,18.5,2025-08-01
1541,1545,26.18,2025-10-06
1542,1547,45.24,2026-03-14
1543,1547,45.32,2025-06-12
1544,1554,69.3,2025-08-27
1545,1556,27.8,2025-10-25
1546,1557,138.33,2026-02-21
1547,1557,105.17,2026-04-30
1548,1558,93.51,2026-01-29
1549,1558,157.04,2025-09-20
1550,1558,29.68,2026-04-10
1551,1558,90.49,2025-07-21
1552,1559,75.98,2025-11-20
1553,1559,79.11,2025-06-29
1554,1559,125.86,2025-12-13
1555,1559,102.41,2025-08-18
1556,1562,88.86,2025-10-18
1557,1562,103.76,2025-12-21
1558,1562,9.09,2025-09-16
1559,1562,73.42,2025-07-10
1560,1562,108.41,2025-06-13
1561,1563,95.29,2026-01-08
1562,1563,98.71,2025-08-31
1563,1563,117.47,2026-01-28
1564,1563,88.31,2025-08-11
1565,1573,78.73,2026-05-09
1566,1573,39.71,2025-05-29
1567,1573,85.79,2025-12-24
1568,1575,38.38,2025-06-23
1569,1579,17.18,2025-06-14
1570,1579,113.19,2025-10-06
1571,1579,7.49,2026-02-27
1572,1579,73.82,2025-09-27
1573,1579,21.54,2025-10-12
1574,1581,21.46,2025-08-09
1575,1581,7.73,2025-05-27
1576,1581,56.86,2025-07-20
1577,1581,45.58,2026-01-08
1578,1585,17.08,2026-05-11
1579,1585,44.53,2025-12-04
1580,1587,67.62,2026-02-02
1581,1587,121.6,2025-07-08
1582,1588,57.05,2026-02-01
1583,1592,53.78,2026-03-06
1584,1592,74.25,2025-07-27
1585,1592,50.71,2025-06-18
1586,1595,146.43,2025-05-27
1587,1595,104.92,2026-01-16
1588,1595,49.41,2025-09-30
1589,1595,144.66,2025-09-03
1590,1595,44.66,2026-02-28
1591,1597,52.23,2026-05-12
1592,1597,81.88,2026-05-08
1593,1597,143.69,2025-12-15
1594,1597,93.94,2025-07-17
1595,1597,35.19,2025-10-08
1596,1599,120.7,2025-11-27
1597,1599,83.35,2025-12-31
1598,1603,71.84,2025-11-17
1599,1604,78.68,2026-01-06
1600,1604,14.45,2025-07-18
1601,1604,24.01,2026-04-20
1602,1606,39.16,2026-03-16
1603,1606,39.44,2025-07-26
1604,1608,122.15,2026-01-14
1605,1608,123.54,2026-04-12
1606,1608,78.74,2026-02-04
1607,1612,56.36,2025-07-24
1608,1612,159.36,2025-07-28
1609,1612,94.88,2025-06-28
1610,1612,101.06,2025-10-22
1611,1613,24.44,2025-07-21
1612,1613,134.29,2026-02-15
1613,1613,99.65,2026-03-06
1614,1619,104.55,2025-10-15
1615,1619,89.93,2026-01-05
1616,1619,12.44,2025-10-15
1617,1619,63.84,2025-10-16
1618,1619,53.2,2025-09-03
1619,1621,91.05,2026-02-28
1620,1621,80.69,2026-02-13
1621,1623,37.76,2025-07-16
1622,1624,90.68,2025-12-22
1623,1624,79.85,2025-10-11
1624,1626,114.21,2025-07-25
1625,1626,34.92,2025-09-23
1626,1626,142.06,2025-06-04
1627,1630,61.63,2025-05-18
1628,1630,47.79,2025-05-19
1629,1630,48.16,2026-01-27
1630,1630,26.24,2026-04-08
1631,1630,62.94,2026-05-03
1632,1638,72.14,2025-12-26
1633,1638,11.99,2025-08-13
1634,1638,76.9,2025-06-28
1635,1639,82.2,2025-10-03
1636,1639,47.35,2025-10-19
1637,1639,25.39,2025-08-19
1638,1639,8.5,2025-11-30
1639,1639,109.31,2026-03-17
1640,1640,30.49,2026-05-13
1641,1648,23.98,2026-03-25
1642,1649,14.83,2025-06-22
1643,1649,40.76,2025-06-16
1644,1649,98.64,2026-04-13
1645,1649,5.63,2026-03-26
1646,1653,36.89,2025-05-26
1647,1656,55.49,2025-11-03
1648,1657,58.17,2026-02-09
1649,1657,53.89,2025-09-02
1650,1660,30.57,2025-11-20
1651,1660,74.53,2025-12-12
1652,1671,103.76,2025-12-07
1653,1671,42.99,2025-11-07
1654,1671,30.36,2025-09-26
1655,1671,14.85,2026-04-26
1656,1672,148.12,2025-12-09
1657,1672,103.64,2026-01-22
1658,1672,133.49,2026-02-03
1659,1672,129.25,2025-09-10
1660,1673,94.09,2025-06-16
1661,1673,57.33,2025-08-26
1662,1673,70.4,2026-01-23
1663,1673,106.48,2025-12-09
1664,1673,61.09,2025-11-03
1665,1676,25.23,2026-05-02
1666,1676,22.36,2026-03-18
1667,1676,36.39,2026-02-04
1668,1676,33.92,2025-06-18
1669,1676,45.9,2025-11-17
1670,1677,41.57,2025-09-17
1671,1677,128.44,2026-01-18
1672,1685,75.43,2025-08-05
1673,1685,23.17,2025-06-24
1674,1686,30.44,2026-01-29
1675,1686,113.4,2025-09-17
1676,1686,111.96,2026-05-09
1677,1688,44.81,2025-11-15
1678,1688,18.17,2025-08-25
1679,1691,3.01,2025-10-28
1680,1691,21.22,2025-12-19
1681,1692,13.57,2025-09-18
1682,1692,96.96,2026-01-24
1683,1697,74.79,2025-06-12
1684,1697,9.32,2025-12-18
1685,1697,39.83,2025-09-30
1686,1697,10.25,2025-12-05
1687,1697,96.5,2026-03-13
1688,1700,23.77,2025-06-13
1689,1700,131.14,2025-10-14
1690,1700,36.34,2025-08-13
1691,1704,113.87,2025-07-04
1692,1704,71.72,2025-08-25
1693,1704,102.48,2026-02-25
1694,1704,78.39,2025-08-12
1695,1704,55.33,2026-01-09
1696,1708,23.58,2026-03-21
1697,1708,138.94,2025-10-31
1698,1708,143.29,2025-12-11
1699,1708,136.39,2026-05-10
1700,1713,49.64,2026-03-20
1701,1719,27.56,2025-09-14
1702,1723,69.27,2025-11-16
1703,1727,63.52,2026-01-26
1704,1727,106.74,2025-11-05
1705,1727,107.45,2026-03-25
1706,1732,40.92,2025-06-14
1707,1732,53.62,2025-06-04
1708,1732,5.21,2026-03-29
1709,1735,79.52,2025-10-05
1710,1735,41.91,2026-01-03
1711,1739,110.1,2026-03-05
1712,1746,13.84,2026-03-09
1713,1746,101.66,2026-02-05
1714,1746,7.05,2025-06-21
1715,1747,139.86,2025-05-15
1716,1747,150.26,2025-10-27
1717,1748,78.09,2025-06-28
1718,1748,112.23,2025-09-18
1719,1748,11.01,2025-11-06
1720,1748,87.57,2025-05-27
1721,1748,8.62,2025-10-24
1722,1753,91.57,2025-09-06
1723,1753,116.63,2026-03-13
1724,1753,40.56,2025-07-22
1725,1753,100.2,2025-07-13
1726,1753,107.03,2026-04-25
1727,1755,57.35,2026-03-21
1728,1755,80.13,2025-12-23
1729,1755,74.03,2025-06-27
1730,1755,11.53,2025-08-10
1731,1755,68.56,2025-10-06
1732,1756,27.33,2025-07-21
1733,1756,29.01,2025-09-16
1734,1756,52.51,2025-10-09
1735,1759,16.33,2026-02-16
1736,1759,56.01,2025-06-15
1737,1759,7.33,2025-08-11
1738,1759,82.95,2025-09-24
1739,1759,24.13,2025-08-04
1740,1761,53.18,2026-01-14
1741,1763,7.78,2026-02-23
1742,1763,67.8,2025-12-24
1743,1763,68.71,2025-12-15
